unit,run,asset,half,layer,expert,price,bias
a/tail/h1,a,tail,h1,4,50,-0.00852049826,-0.0031388998
a/tail/h1,a,tail,h1,4,51,0.000361306735,-0.00513780117
a/tail/h1,a,tail,h1,4,52,0.00108264401,0.00185835361
a/tail/h1,a,tail,h1,4,53,-0.0102035579,-0.0031388998
a/tail/h1,a,tail,h1,4,54,-0.00250999778,-0.00113999844
a/tail/h1,a,tail,h1,4,55,-0.0154762194,0.00185835361
a/tail/h1,a,tail,h1,4,56,0.00262140404,0.00485670567
a/tail/h1,a,tail,h1,4,57,0.0109642794,0.00785505772
a/tail/h1,a,tail,h1,4,58,0.00784738935,-0.00113999844
a/tail/h1,a,tail,h1,4,59,0.000978616907,0.0028578043
a/tail/h1,a,tail,h1,4,60,-0.00921182879,0.000858902931
a/tail/h1,a,tail,h1,4,61,-0.0234850346,0.0028578043
a/tail/h1,a,tail,h1,4,62,0.0106020285,0.00385725498
a/tail/h1,a,tail,h1,4,63,-0.0115788606,-0.00613725185
a/tail/h1,a,tail,h1,5,0,0.00650896601,0.0038728714
a/tail/h1,a,tail,h1,5,1,0.00149335506,0.000874519348
a/tail/h1,a,tail,h1,5,2,0.00212169023,0.000874519348
a/tail/h1,a,tail,h1,5,3,-0.00277271584,-0.00112438202
a/tail/h1,a,tail,h1,5,4,-0.00706913156,-0.00112438202
a/tail/h1,a,tail,h1,5,5,-0.00485033771,-0.00112438202
a/tail/h1,a,tail,h1,5,6,0.00362122202,-0.000124931335
a/tail/h1,a,tail,h1,5,7,0.0107310471,0.0038728714
a/tail/h1,a,tail,h1,5,8,0.00720600741,-0.0021238327
a/tail/h1,a,tail,h1,5,9,0.000225621541,-0.00112438202
a/tail/h1,a,tail,h1,5,10,0.00814236308,0.00487232208
a/tail/h1,a,tail,h1,5,11,-0.00348888195,-0.000124931335
a/tail/h1,a,tail,h1,5,12,0.00425273183,0.00187397003
a/tail/h1,a,tail,h1,5,13,0.00841612419,-0.00112438202
a/tail/h1,a,tail,h1,5,14,-0.0302367578,-0.00312328339
a/tail/h1,a,tail,h1,5,15,-0.00310940362,-0.00412273407
a/tail/h1,a,tail,h1,5,16,0.00663782054,0.00187397003
a/tail/h1,a,tail,h1,5,17,0.00257213464,-0.00412273407
a/tail/h1,a,tail,h1,5,18,0.00919796111,-0.00412273407
a/tail/h1,a,tail,h1,5,19,-0.00222016542,0.0038728714
a/tail/h1,a,tail,h1,5,20,0.009709799,-0.00312328339
a/tail/h1,a,tail,h1,5,21,0.00426327021,0.000874519348
a/tail/h1,a,tail,h1,5,22,0.00397769947,0.000874519348
a/tail/h1,a,tail,h1,5,23,0.00424285003,0.000874519348
a/tail/h1,a,tail,h1,5,24,0.00878360824,0.0038728714
a/tail/h1,a,tail,h1,5,25,0.001266941,0.00187397003
a/tail/h1,a,tail,h1,5,26,-0.0274326361,-0.00712108612
a/tail/h1,a,tail,h1,5,27,0.00805100825,0.00287342072
a/tail/h1,a,tail,h1,5,28,-0.00477990412,0.000874519348
a/tail/h1,a,tail,h1,5,29,0.00195477161,-0.00112438202
a/tail/h1,a,tail,h1,5,30,-0.0140278514,-0.00312328339
a/tail/h1,a,tail,h1,5,31,-0.0134172686,-0.0021238327
a/tail/h1,a,tail,h1,5,32,-0.0169940183,-0.00712108612
a/tail/h1,a,tail,h1,5,33,0.0022193529,-0.000124931335
a/tail/h1,a,tail,h1,5,34,0.00650284862,-0.000124931335
a/tail/h1,a,tail,h1,5,35,-0.00814643546,-0.000124931335
a/tail/h1,a,tail,h1,5,36,-0.00625701082,-0.00112438202
a/tail/h1,a,tail,h1,5,37,0.0102816881,0.00687122345
a/tail/h1,a,tail,h1,5,38,0.00246909753,0.00187397003
a/tail/h1,a,tail,h1,5,39,-0.00696834779,-0.000124931335
a/tail/h1,a,tail,h1,5,40,0.00659423045,0.00587177277
a/tail/h1,a,tail,h1,5,41,0.0121369574,0.00587177277
a/tail/h1,a,tail,h1,5,42,0.010183251,0.00287342072
a/tail/h1,a,tail,h1,5,43,-0.000489123831,0.000874519348
a/tail/h1,a,tail,h1,5,44,0.00806539439,0.00187397003
a/tail/h1,a,tail,h1,5,45,-0.00363728447,-0.000124931335
a/tail/h1,a,tail,h1,5,46,-0.00996429144,-0.00112438202
a/tail/h1,a,tail,h1,5,47,0.00873515595,-0.00112438202
a/tail/h1,a,tail,h1,5,48,-0.00369092307,-0.00312328339
a/tail/h1,a,tail,h1,5,49,-0.0197533862,-0.00612163544
a/tail/h1,a,tail,h1,5,50,0.00131699446,-0.00312328339
a/tail/h1,a,tail,h1,5,51,-0.00289310186,0.00187397003
a/tail/h1,a,tail,h1,5,52,0.00543080111,-0.000124931335
a/tail/h1,a,tail,h1,5,53,0.00276186856,-0.00112438202
a/tail/h1,a,tail,h1,5,54,-0.0106027671,-0.00312328339
a/tail/h1,a,tail,h1,5,55,0.0111147934,0.00687122345
a/tail/h1,a,tail,h1,5,56,-0.0342207399,-0.0111188889
a/tail/h1,a,tail,h1,5,57,0.0102188439,0.0038728714
a/tail/h1,a,tail,h1,5,58,-0.00499831533,-0.00412273407
a/tail/h1,a,tail,h1,5,59,-0.0025654025,-0.00312328339
a/tail/h1,a,tail,h1,5,60,0.00785674111,0.0038728714
a/tail/h1,a,tail,h1,5,61,0.00892264725,0.0038728714
a/tail/h1,a,tail,h1,5,62,0.0105467639,0.00287342072
a/tail/h1,a,tail,h1,5,63,0.00585177963,0.00287342072
a/tail/h1,a,tail,h1,6,0,0.00271501759,0.000858902931
a/tail/h1,a,tail,h1,6,1,-0.0182084712,-0.00613725185
a/tail/h1,a,tail,h1,6,2,-0.0122396425,-0.00513780117
a/tail/h1,a,tail,h1,6,3,-0.00652428163,0.000858902931
a/tail/h1,a,tail,h1,6,4,-0.0194700473,-0.0031388998
a/tail/h1,a,tail,h1,6,5,0.00129497139,-0.00513780117
a/tail/h1,a,tail,h1,6,6,0.00744638493,0.000858902931
a/tail/h1,a,tail,h1,6,7,-0.000886364898,0.00185835361
a/tail/h1,a,tail,h1,6,8,0.00897463685,0.00385725498
a/tail/h1,a,tail,h1,6,9,0.00596635597,0.00585615635
a/tail/h1,a,tail,h1,6,10,0.00849847303,0.00785505772
a/tail/h1,a,tail,h1,6,11,-0.00483997265,-0.012133956
a/tail/h1,a,tail,h1,6,12,0.0101231695,0.00385725498
a/tail/h1,a,tail,h1,6,13,0.010724802,0.00485670567
a/tail/h1,a,tail,h1,6,14,0.00933668477,-0.000140547752
a/tail/h1,a,tail,h1,6,15,0.00585435698,0.0028578043
a/tail/h1,a,tail,h1,6,16,-0.00168491161,0.00185835361
a/tail/h1,a,tail,h1,6,17,-0.00600907119,-0.000140547752
a/tail/h1,a,tail,h1,6,18,-0.00397446012,-0.000140547752
a/tail/h1,a,tail,h1,6,19,0.00736756803,0.000858902931
a/tail/h1,a,tail,h1,6,20,-0.00588135613,0.00185835361
a/tail/h1,a,tail,h1,6,21,0.0100196525,-0.00113999844
a/tail/h1,a,tail,h1,6,22,0.00453454437,-0.000140547752
a/tail/h1,a,tail,h1,6,23,0.0125203849,0.00585615635
a/tail/h1,a,tail,h1,6,24,0.0095791886,-0.000140547752
a/tail/h1,a,tail,h1,6,25,0.00634301914,0.00185835361
a/tail/h1,a,tail,h1,6,26,0.0108027048,0.00185835361
a/tail/h1,a,tail,h1,6,27,-0.0061505796,0.00185835361
a/tail/h1,a,tail,h1,6,28,-0.00955671311,0.000858902931
a/tail/h1,a,tail,h1,6,29,0.00574757665,0.000858902931
a/tail/h1,a,tail,h1,6,30,0.00843037287,0.00485670567
a/tail/h1,a,tail,h1,6,31,-0.00323056063,0.000858902931
a/tail/h1,a,tail,h1,6,32,-0.0196910445,-0.00213944912
a/tail/h1,a,tail,h1,6,33,-0.00652370468,-0.00213944912
a/tail/h1,a,tail,h1,6,34,0.00215804571,-0.00213944912
a/tail/h1,a,tail,h1,6,35,-0.0149288597,-0.00713670254
a/tail/h1,a,tail,h1,6,36,-0.00507373974,-0.00413835049
a/tail/h1,a,tail,h1,6,37,0.0095624532,0.0028578043
a/tail/h1,a,tail,h1,6,38,-0.00148462976,-0.0031388998
a/tail/h1,a,tail,h1,6,39,-0.0131888358,0.00185835361
a/tail/h1,a,tail,h1,6,40,0.00970068568,0.00185835361
a/tail/h1,a,tail,h1,6,41,0.00941133167,-0.000140547752
a/tail/h1,a,tail,h1,6,42,-0.0114567225,-0.00613725185
a/tail/h1,a,tail,h1,6,43,0.00959844462,0.00385725498
a/tail/h1,a,tail,h1,6,44,-0.0029702881,-0.00513780117
a/tail/h1,a,tail,h1,6,45,-0.0022826512,-0.00213944912
a/tail/h1,a,tail,h1,6,46,-0.0266305479,-0.00613725185
a/tail/h1,a,tail,h1,6,47,0.00629248837,0.000858902931
a/tail/h1,a,tail,h1,6,48,-0.0190588721,-0.00513780117
a/tail/h1,a,tail,h1,6,49,0.0108567224,0.00485670567
a/tail/h1,a,tail,h1,6,50,0.00687524671,0.0028578043
a/tail/h1,a,tail,h1,6,51,0.00668579334,0.0028578043
a/tail/h1,a,tail,h1,6,52,0.00573613954,0.0028578043
a/tail/h1,a,tail,h1,6,53,0.00142086804,-0.0031388998
a/tail/h1,a,tail,h1,6,54,0.0111713176,0.00185835361
a/tail/h1,a,tail,h1,6,55,-0.0170137049,-0.00413835049
a/tail/h1,a,tail,h1,6,56,0.0120434332,0.00685560703
a/tail/h1,a,tail,h1,6,57,0.010469391,0.0028578043
a/tail/h1,a,tail,h1,6,58,-0.0216308749,-0.00413835049
a/tail/h1,a,tail,h1,6,59,-0.00146100117,-0.00413835049
a/tail/h1,a,tail,h1,6,60,0.00349978352,0.00685560703
a/tail/h1,a,tail,h1,6,61,-0.0114162583,-0.00413835049
a/tail/h1,a,tail,h1,6,62,0.0100561641,0.000858902931
a/tail/h1,a,tail,h1,6,63,0.00164999434,-0.00213944912
a/tail/h1,a,tail,h1,7,0,0.0100938249,0.00683999062
a/tail/h1,a,tail,h1,7,1,-0.0249069464,-0.00715231895
a/tail/h1,a,tail,h1,7,2,0.011231597,0.00584053993
a/tail/h1,a,tail,h1,7,3,-0.0479776115,-0.00715231895
a/tail/h1,a,tail,h1,7,4,0.0103206541,-0.00115561485
a/tail/h1,a,tail,h1,7,5,0.0111857717,0.00484108925
a/tail/h1,a,tail,h1,7,6,0.00399590094,-0.00115561485
a/tail/h1,a,tail,h1,7,7,-0.0483520632,-0.010150671
a/tail/h1,a,tail,h1,7,8,-0.0029122569,-0.0041539669
a/tail/h1,a,tail,h1,7,9,0.0148096019,0.00484108925
a/tail/h1,a,tail,h1,7,10,0.0142694083,0.00584053993
a/tail/h1,a,tail,h1,7,11,0.0129512627,0.00584053993
a/tail/h1,a,tail,h1,7,12,0.00153424634,0.000843286514
a/tail/h1,a,tail,h1,7,13,0.0114484219,0.00883889198
a/tail/h1,a,tail,h1,7,14,0.000716179107,-0.000156164169
a/tail/h1,a,tail,h1,7,15,0.0118604609,0.00584053993
a/tail/h1,a,tail,h1,7,16,-0.00213065468,-0.00315451622
a/tail/h1,a,tail,h1,7,17,0.00963631362,0.00284218788
a/tail/h1,a,tail,h1,7,18,-0.00118309915,-0.0041539669
a/tail/h1,a,tail,h1,7,19,0.0135347927,0.0078394413
a/tail/h1,a,tail,h1,7,20,-0.00242048506,-0.00115561485
a/tail/h1,a,tail,h1,7,21,0.00126905549,0.00284218788
a/tail/h1,a,tail,h1,7,22,-0.0332203387,-0.0111501217
a/tail/h1,a,tail,h1,7,23,0.00547240112,0.000843286514
a/tail/h1,a,tail,h1,7,24,-0.0201013396,-0.010150671
a/tail/h1,a,tail,h1,7,25,-0.017345489,-0.00315451622
a/tail/h1,a,tail,h1,7,26,0.00205846686,0.00484108925
a/tail/h1,a,tail,h1,7,27,0.00640911698,-0.00115561485
a/tail/h1,a,tail,h1,7,28,-0.0131366803,-0.0111501217
a/tail/h1,a,tail,h1,7,29,-0.0108048097,-0.00715231895
a/tail/h1,a,tail,h1,7,30,0.00932883561,0.0018427372
a/tail/h1,a,tail,h1,7,31,-0.00920347966,-0.00115561485
a/tail/h1,a,tail,h1,7,32,-0.0128395534,-0.00615286827
a/tail/h1,a,tail,h1,7,33,-0.00474449623,-0.00215506554
a/tail/h1,a,tail,h1,7,34,-0.00990709945,-0.00215506554
a/tail/h1,a,tail,h1,7,35,0.00784901712,0.00484108925
a/tail/h1,a,tail,h1,7,36,0.000227866658,-0.000156164169
a/tail/h1,a,tail,h1,7,37,0.0125110582,0.00384163857
a/tail/h1,a,tail,h1,7,38,0.00926934831,0.00384163857
a/tail/h1,a,tail,h1,7,39,0.0137121491,0.00484108925
a/tail/h1,a,tail,h1,7,40,0.00479267161,-0.000156164169
a/tail/h1,a,tail,h1,7,41,-0.00913229821,-0.00215506554
a/tail/h1,a,tail,h1,7,42,0.00441425011,0.00683999062
a/tail/h1,a,tail,h1,7,43,0.00333538741,0.00384163857
a/tail/h1,a,tail,h1,7,44,-0.018811862,-0.0041539669
a/tail/h1,a,tail,h1,7,45,0.00483238973,-0.00115561485
a/tail/h1,a,tail,h1,7,46,0.00474043466,0.00284218788
a/tail/h1,a,tail,h1,7,47,-0.0173738869,-0.00615286827
a/tail/h1,a,tail,h1,7,48,0.00966627613,-0.00115561485
a/tail/h1,a,tail,h1,7,49,0.0106415702,0.00284218788
a/tail/h1,a,tail,h1,7,50,-0.00126790352,-0.00215506554
a/tail/h1,a,tail,h1,7,51,0.0140795791,0.0078394413
a/tail/h1,a,tail,h1,7,52,-0.0131122219,-0.00115561485
a/tail/h1,a,tail,h1,7,53,0.00823761892,-0.0041539669
a/tail/h1,a,tail,h1,7,54,0.00380003588,0.0018427372
a/tail/h1,a,tail,h1,7,55,0.0126760387,0.00484108925
a/tail/h1,a,tail,h1,7,56,0.0108089894,0.00284218788
a/tail/h1,a,tail,h1,7,57,0.0108798174,-0.00115561485
a/tail/h1,a,tail,h1,7,58,0.00925483318,0.0018427372
a/tail/h1,a,tail,h1,7,59,0.00364913415,-0.00115561485
a/tail/h1,a,tail,h1,7,60,-0.00317045631,-0.00215506554
a/tail/h1,a,tail,h1,7,61,-0.0095954426,-0.00115561485
a/tail/h1,a,tail,h1,7,62,0.00473611426,0.0018427372
a/tail/h1,a,tail,h1,7,63,0.00740958188,-0.00215506554
a/tail/h1,a,tail,h1,8,0,-0.0116798945,-0.00501286983
a/tail/h1,a,tail,h1,8,1,0.00353019849,-0.0070117712
a/tail/h1,a,tail,h1,8,2,-0.00717581085,-0.00301396847
a/tail/h1,a,tail,h1,8,3,-0.00797728098,-0.00901067257
a/tail/h1,a,tail,h1,8,4,-0.0433853401,-0.0150073767
a/tail/h1,a,tail,h1,8,5,-0.015606723,-0.00501286983
a/tail/h1,a,tail,h1,8,6,0.00749266033,0.00797998905
a/tail/h1,a,tail,h1,8,7,-0.010903436,-0.00801122189
a/tail/h1,a,tail,h1,8,8,0.00503087488,-0.00301396847
a/tail/h1,a,tail,h1,8,9,0.0128644516,0.00398218632
a/tail/h1,a,tail,h1,8,10,0.0153464514,0.00997889042
a/tail/h1,a,tail,h1,8,11,0.00860310511,0.00398218632
a/tail/h1,a,tail,h1,8,12,0.0102320796,0.00198328495
a/tail/h1,a,tail,h1,8,13,0.00211169782,-1.56164169e-05
a/tail/h1,a,tail,h1,8,14,0.0143377336,0.00698053837
a/tail/h1,a,tail,h1,8,15,0.0098888667,-0.0010150671
a/tail/h1,a,tail,h1,8,16,-0.00352469853,-0.0010150671
a/tail/h1,a,tail,h1,8,17,-0.00572293925,-0.00301396847
a/tail/h1,a,tail,h1,8,18,0.0118568761,0.00198328495
a/tail/h1,a,tail,h1,8,19,0.00618319937,0.00398218632
a/tail/h1,a,tail,h1,8,20,-0.00743259325,-0.00401341915
a/tail/h1,a,tail,h1,8,21,0.00761204541,0.00398218632
a/tail/h1,a,tail,h1,8,22,-0.0145991391,-0.00601232052
a/tail/h1,a,tail,h1,8,23,-0.0114344603,-0.00201451778
a/tail/h1,a,tail,h1,8,24,-0.0289925432,-0.014007926
a/tail/h1,a,tail,h1,8,25,0.0034702304,-0.00401341915
a/tail/h1,a,tail,h1,8,26,9.24595588e-06,0.00298273563
a/tail/h1,a,tail,h1,8,27,-0.00246064014,-0.00501286983
a/tail/h1,a,tail,h1,8,28,0.00340456773,0.004981637
a/tail/h1,a,tail,h1,8,29,0.0121820576,0.004981637
a/tail/h1,a,tail,h1,8,30,0.00924892283,0.00897943974
a/tail/h1,a,tail,h1,8,31,-0.0294231404,-0.0120090246
a/tail/h1,a,tail,h1,8,32,0.013897707,0.00398218632
a/tail/h1,a,tail,h1,8,33,-0.0152392715,-0.00201451778
a/tail/h1,a,tail,h1,8,34,0.0128970302,-0.0010150671
a/tail/h1,a,tail,h1,8,35,0.00946614032,0.00398218632
a/tail/h1,a,tail,h1,8,36,-0.00451284668,-0.00301396847
a/tail/h1,a,tail,h1,8,37,-0.014803312,-1.56164169e-05
a/tail/h1,a,tail,h1,8,38,0.0106227955,-1.56164169e-05
a/tail/h1,a,tail,h1,8,39,0.00464484866,0.004981637
a/tail/h1,a,tail,h1,8,40,0.0109446987,0.00598108768
a/tail/h1,a,tail,h1,8,41,0.00863748488,0.00398218632
a/tail/h1,a,tail,h1,8,42,-0.021416248,-0.00301396847
a/tail/h1,a,tail,h1,8,43,0.00644990594,-1.56164169e-05
a/tail/h1,a,tail,h1,8,44,0.00478151605,0.00298273563
a/tail/h1,a,tail,h1,8,45,-0.0117406568,0.000983834267
a/tail/h1,a,tail,h1,8,46,-0.00359501292,-0.00401341915
a/tail/h1,a,tail,h1,8,47,-0.0115493669,-1.56164169e-05
a/tail/h1,a,tail,h1,8,48,0.0117832448,0.00598108768
a/tail/h1,a,tail,h1,8,49,0.00749664732,0.00298273563
a/tail/h1,a,tail,h1,8,50,-0.0176470515,-0.0070117712
a/tail/h1,a,tail,h1,8,51,0.0103323197,-1.56164169e-05
a/tail/h1,a,tail,h1,8,52,0.00636581124,0.00298273563
a/tail/h1,a,tail,h1,8,53,0.0118131393,0.00298273563
a/tail/h1,a,tail,h1,8,54,0.00807519794,0.00198328495
a/tail/h1,a,tail,h1,8,55,0.0107760371,0.00797998905
a/tail/h1,a,tail,h1,8,56,-0.0200957611,-0.00401341915
a/tail/h1,a,tail,h1,8,57,0.0118680296,0.00698053837
a/tail/h1,a,tail,h1,8,58,0.010184462,-0.0010150671
a/tail/h1,a,tail,h1,8,59,-0.00338651867,-0.00401341915
a/tail/h1,a,tail,h1,8,60,0.00864282136,0.00398218632
a/tail/h1,a,tail,h1,8,61,-0.00576552211,-0.0010150671
a/tail/h1,a,tail,h1,8,62,0.0132093306,0.00598108768
a/tail/h1,a,tail,h1,8,63,-0.00622422549,0.00198328495
a/tail/h1,a,tail,h1,9,0,0.0078061487,0.00109314919
a/tail/h1,a,tail,h1,9,1,-0.0103307007,-0.00990080833
a/tail/h1,a,tail,h1,9,2,-0.00632107598,-0.00190520287
a/tail/h1,a,tail,h1,9,3,-0.000308260234,0.00209259987
a/tail/h1,a,tail,h1,9,4,-0.00416386305,-0.00490355492
a/tail/h1,a,tail,h1,9,5,0.00437499754,0.00409150124
a/tail/h1,a,tail,h1,9,6,-0.0011387066,-0.00390410423
a/tail/h1,a,tail,h1,9,7,0.0158791268,0.00908875465
a/tail/h1,a,tail,h1,9,8,-0.0026902183,-0.00690245628
a/tail/h1,a,tail,h1,9,9,-0.00842737398,-0.00790190697
a/tail/h1,a,tail,h1,9,10,0.000161482341,0.00309205055
a/tail/h1,a,tail,h1,9,11,-0.0313285959,-0.0128991604
a/tail/h1,a,tail,h1,9,12,-0.00932151443,9.36985016e-05
a/tail/h1,a,tail,h1,9,13,0.00650127194,0.00209259987
a/tail/h1,a,tail,h1,9,14,-0.0148285203,-0.0059030056
a/tail/h1,a,tail,h1,9,15,0.00444555478,0.00209259987
a/tail/h1,a,tail,h1,9,16,0.0112309878,0.00409150124
a/tail/h1,a,tail,h1,9,17,0.0167076073,0.0100882053
a/tail/h1,a,tail,h1,9,18,-0.0310243896,-0.00690245628
a/tail/h1,a,tail,h1,9,19,-0.0660253043,-0.0188958645
a/tail/h1,a,tail,h1,9,20,0.010279598,-0.00190520287
a/tail/h1,a,tail,h1,9,21,-0.000171491323,9.36985016e-05
a/tail/h1,a,tail,h1,9,22,0.0148774074,-0.00290465355
a/tail/h1,a,tail,h1,9,23,0.0133986167,0.00109314919
a/tail/h1,a,tail,h1,9,24,0.00863918624,0.00908875465
a/tail/h1,a,tail,h1,9,25,0.0159673799,0.0120871067
a/tail/h1,a,tail,h1,9,26,0.0144674426,0.00908875465
a/tail/h1,a,tail,h1,9,27,0.0171249016,0.00808930397
a/tail/h1,a,tail,h1,9,28,0.0136585595,9.36985016e-05
a/tail/h1,a,tail,h1,9,29,-0.00232110676,0.00309205055
a/tail/h1,a,tail,h1,9,30,0.0110159373,0.00309205055
a/tail/h1,a,tail,h1,9,31,0.0114778989,0.00209259987
a/tail/h1,a,tail,h1,9,32,0.00662013105,0.00309205055
a/tail/h1,a,tail,h1,9,33,-0.00687122115,-0.00190520287
a/tail/h1,a,tail,h1,9,34,-0.0176126553,-0.00490355492
a/tail/h1,a,tail,h1,9,35,-0.00248269961,0.00209259987
a/tail/h1,a,tail,h1,9,36,0.0121104816,0.00109314919
a/tail/h1,a,tail,h1,9,37,-0.0119282267,0.00109314919
a/tail/h1,a,tail,h1,9,38,0.00447338642,0.00309205055
a/tail/h1,a,tail,h1,9,39,-0.0180118314,-0.00190520287
a/tail/h1,a,tail,h1,9,40,-0.0252830697,-0.00190520287
a/tail/h1,a,tail,h1,9,41,0.0142750122,0.00708985329
a/tail/h1,a,tail,h1,9,42,0.0122209427,0.00209259987
a/tail/h1,a,tail,h1,9,43,-0.0179569217,-0.0059030056
a/tail/h1,a,tail,h1,9,44,-0.0187183692,-0.00690245628
a/tail/h1,a,tail,h1,9,45,0.0136764302,-0.00290465355
a/tail/h1,a,tail,h1,9,46,0.00571825969,0.00509095192
a/tail/h1,a,tail,h1,9,47,0.00293323034,0.00109314919
a/tail/h1,a,tail,h1,9,48,0.00118394507,0.00109314919
a/tail/h1,a,tail,h1,9,49,0.00567315295,0.00209259987
a/tail/h1,a,tail,h1,9,50,-0.00455939901,-0.00690245628
a/tail/h1,a,tail,h1,9,51,0.0116708098,0.0060904026
a/tail/h1,a,tail,h1,9,52,-0.038422618,-0.0158975124
a/tail/h1,a,tail,h1,9,53,0.00408461163,-0.00390410423
a/tail/h1,a,tail,h1,9,54,-0.019432028,-0.00390410423
a/tail/h1,a,tail,h1,9,55,-0.00303330962,-0.000905752182
a/tail/h1,a,tail,h1,9,56,0.0153902449,0.00908875465
a/tail/h1,a,tail,h1,9,57,0.0154802674,0.00509095192
a/tail/h1,a,tail,h1,9,58,0.00954081523,-0.0059030056
a/tail/h1,a,tail,h1,9,59,0.00929175093,0.00109314919
a/tail/h1,a,tail,h1,9,60,0.0139994671,0.00309205055
a/tail/h1,a,tail,h1,9,61,-0.00953405575,9.36985016e-05
a/tail/h1,a,tail,h1,9,62,0.0101475069,0.00309205055
a/tail/h1,a,tail,h1,9,63,0.015742975,0.0060904026
b/strided/h1,b,strided,h1,2,0,0.0149906865,0.00360739231
b/strided/h1,b,strided,h1,2,1,-0.0456951493,-0.00738656521
b/strided/h1,b,strided,h1,2,2,0.0021789186,-0.00138986111
b/strided/h1,b,strided,h1,2,3,0.00572933166,0.00160849094
b/strided/h1,b,strided,h1,2,4,-0.00899587429,-0.00738656521
b/strided/h1,b,strided,h1,2,5,0.010584485,0.00460684299
b/strided/h1,b,strided,h1,2,6,0.00079776955,-0.00438821316
b/strided/h1,b,strided,h1,2,7,0.00478235914,-0.00638711452
b/strided/h1,b,strided,h1,2,8,0.0103734839,0.00760519505
b/strided/h1,b,strided,h1,2,9,0.0101914259,0.00160849094
b/strided/h1,b,strided,h1,2,10,0.0127696926,0.00660574436
b/strided/h1,b,strided,h1,2,11,-0.0451177759,-0.00138986111
b/strided/h1,b,strided,h1,2,12,-0.000347051275,-0.00538766384
b/strided/h1,b,strided,h1,2,13,0.00430054826,0.00260794163
b/strided/h1,b,strided,h1,2,14,-0.0187227786,-0.000390410423
b/strided/h1,b,strided,h1,2,15,0.00498317325,0.00160849094
b/strided/h1,b,strided,h1,2,16,-0.00798119928,-0.0263761282
b/strided/h1,b,strided,h1,2,17,0.000731283362,0.00160849094
b/strided/h1,b,strided,h1,2,18,0.0123843802,0.00160849094
b/strided/h1,b,strided,h1,2,19,-0.0345977409,0.00460684299
b/strided/h1,b,strided,h1,2,20,0.0164283724,0.00860464573
b/strided/h1,b,strided,h1,2,21,-0.0268003284,-0.00838601589
b/strided/h1,b,strided,h1,2,22,-0.0620151381,-0.00338876247
b/strided/h1,b,strided,h1,2,23,0.00304700018,-0.00238931179
b/strided/h1,b,strided,h1,2,24,-0.00762798401,-0.00638711452
b/strided/h1,b,strided,h1,2,25,0.0159829692,0.00560629368
b/strided/h1,b,strided,h1,2,26,0.0144354157,0.00560629368
b/strided/h1,b,strided,h1,2,27,-0.0181501363,-0.00338876247
b/strided/h1,b,strided,h1,2,28,0.000938134763,-0.000390410423
b/strided/h1,b,strided,h1,2,29,0.0089948769,0.00060904026
b/strided/h1,b,strided,h1,2,30,0.0124515309,0.00160849094
b/strided/h1,b,strided,h1,2,31,0.000436781935,-0.00138986111
b/strided/h1,b,strided,h1,2,32,-5.73578e-05,-0.00138986111
b/strided/h1,b,strided,h1,2,33,0.00716830886,0.00160849094
b/strided/h1,b,strided,h1,2,34,0.0169592896,0.00560629368
b/strided/h1,b,strided,h1,2,35,0.00956515133,0.00360739231
b/strided/h1,b,strided,h1,2,36,-0.00701116628,0.00160849094
b/strided/h1,b,strided,h1,2,37,0.00999995464,0.00560629368
b/strided/h1,b,strided,h1,2,38,-0.00287765588,-0.00338876247
b/strided/h1,b,strided,h1,2,39,-0.0126900696,-0.00338876247
b/strided/h1,b,strided,h1,2,40,0.00435904649,0.00360739231
b/strided/h1,b,strided,h1,2,41,0.00347812989,-0.00738656521
b/strided/h1,b,strided,h1,2,42,0.0148384008,0.00960409641
b/strided/h1,b,strided,h1,2,43,-0.0234847115,-0.00438821316
b/strided/h1,b,strided,h1,2,44,0.00725719103,-0.000390410423
b/strided/h1,b,strided,h1,2,45,0.00677083389,-0.00138986111
b/strided/h1,b,strided,h1,2,46,0.0170608596,0.00960409641
b/strided/h1,b,strided,h1,2,47,0.00914491576,-0.00338876247
b/strided/h1,b,strided,h1,2,48,0.00791853297,-0.000390410423
b/strided/h1,b,strided,h1,2,49,0.0130084516,0.00060904026
b/strided/h1,b,strided,h1,2,50,0.0147225885,0.0106035471
b/strided/h1,b,strided,h1,2,51,0.00645725385,-0.00438821316
b/strided/h1,b,strided,h1,2,52,0.010791942,0.00160849094
b/strided/h1,b,strided,h1,2,53,0.00589712945,0.00460684299
b/strided/h1,b,strided,h1,2,54,-0.021771959,-0.000390410423
b/strided/h1,b,strided,h1,2,55,-0.0160714662,0.00060904026
b/strided/h1,b,strided,h1,2,56,0.0103565804,0.00360739231
b/strided/h1,b,strided,h1,2,57,0.000564777787,0.00260794163
b/strided/h1,b,strided,h1,2,58,0.00100516112,-0.00638711452
b/strided/h1,b,strided,h1,2,59,-0.00588212765,-0.00938546658
b/strided/h1,b,strided,h1,2,60,-0.000638304715,0.00060904026
b/strided/h1,b,strided,h1,2,61,0.01603289,0.00660574436
b/strided/h1,b,strided,h1,2,62,-0.00393406439,-0.00338876247
b/strided/h1,b,strided,h1,2,63,0.00960002982,0.00360739231
b/strided/h1,b,strided,h1,3,0,-0.00820242655,-0.00579369068
b/strided/h1,b,strided,h1,3,1,0.00589592527,-0.00379478931
